305171.111204926,305170.320988104,-0.504200000,-16.561600000,-1.295700000,11.363900000,-16.810600000,-1.412000000
305171.111336254,305170.913823942,-0.835500000,-17.901700000,0.537000000,1.992700000,-17.932800000,0.577200000
305171.111550422,305170.420143246,0.280400000,-16.913600000,-2.997000000,10.651600000,-17.145300000,-3.006600000
305171.111605720,305170.914148806,0.251300000,-17.655700000,-3.015700000,3.208600000,-17.722100000,-3.015500000
305171.111886806,305170.914485190,0.726000000,-17.453100000,-3.541500000,3.691000000,-17.531800000,-3.534800000
305171.112043480,305170.420525712,0.662200000,-16.974300000,-2.234000000,11.100600000,-17.245900000,-2.241100000
305171.112174808,305170.914959816,0.398500000,-16.804900000,-0.469100000,3.385500000,-16.852300000,-0.366800000
305171.112230102,305170.717280718,0.400500000,-17.329000000,-0.422200000,6.289100000,-17.394300000,-0.364100000
305171.112425942,305170.915024326,0.894900000,-17.425400000,-1.547800000,3.853800000,-17.487000000,-1.551500000
305171.112490456,305170.322047838,1.146500000,-16.080900000,-2.606100000,12.992900000,-16.365100000,-2.598200000
305171.112948848,305170.915512672,1.210400000,-17.653600000,-0.246300000,4.172300000,-17.698600000,-0.201600000
305171.113923440,305170.916079456,2.968400000,-19.731300000,-1.940000000,5.854300000,-19.794700000,-2.068300000
305171.114080110,305170.916180832,3.049100000,-21.053300000,-0.551900000,6.034200000,-21.132200000,-0.627700000
305171.114246896,305170.916623096,2.791900000,-18.163400000,-0.533800000,5.764900000,-18.223100000,-0.525200000
305171.114578672,305170.421788198,3.190500000,-18.218200000,-0.489200000,13.579600000,-18.456000000,-0.503300000
305171.114689264,305170.916899574,3.469300000,-19.171400000,-0.435800000,6.427700000,-19.219000000,-0.434100000
305171.114693872,305170.322425696,3.642200000,-18.921600000,-1.057100000,15.535500000,-19.203600000,-1.138700000
305171.117649694,305170.423940032,6.505400000,-17.535900000,0.959800000,16.915800000,-17.807000000,0.951800000
305171.119142584,305170.921152448,8.398800000,-17.461500000,1.449700000,11.379900000,-17.519400000,1.458000000
305171.143072054,305170.038365790,5.960900000,2.478500000,1.466000000,22.607900000,2.011600000,1.740400000
305171.153739744,305170.949761926,4.116600000,7.738900000,1.812600000,7.205000000,7.655500000,1.907500000
305171.159651286,305170.750428768,0.959700000,8.215000000,0.967400000,7.156600000,8.071500000,1.132100000
305171.161418350,305170.447952344,0.730500000,9.318300000,-1.145000000,11.535800000,9.072600000,-0.868200000
305171.163913376,305170.654434400,-1.624800000,12.062300000,0.720300000,6.101600000,11.871300000,0.943500000
305171.166674360,305170.863214336,-6.560900000,19.648200000,1.845900000,-1.984800000,19.621000000,2.026600000
305171.166849462,305170.357992734,-6.946000000,21.178200000,0.478200000,5.301700000,20.890300000,0.938600000
305171.166900152,305170.560256478,-7.182500000,21.057700000,1.216100000,1.999200000,20.910000000,1.662200000
305171.178798070,305170.775201400,-15.146100000,8.802800000,-2.781500000,-9.049900000,8.673900000,-2.670300000
305171.200127838,305170.506836094,-16.462700000,-17.490500000,0.082800000,-6.084100000,-17.695900000,0.045400000
305171.200454902,305170.112524816,-15.807900000,-17.374000000,0.860400000,0.468300000,-17.723600000,0.838400000
305171.200906486,305170.014132190,-15.029500000,-17.645200000,-0.521700000,2.720400000,-18.002100000,-0.547600000
305171.201067768,305170.606977352,-14.924300000,-17.816400000,0.141600000,-6.031000000,-17.988500000,0.089400000
305171.202233486,305170.905132984,-13.006600000,-18.238000000,-0.300300000,-8.560400000,-18.328300000,-0.353200000
305171.206224702,305170.613872598,-6.635900000,-17.580000000,-0.761600000,2.342700000,-17.705100000,-0.629700000
305171.206259264,305170.315403622,-7.645600000,-21.925200000,-3.128500000,5.781400000,-22.162500000,-3.206800000
305171.206487360,305170.811904208,-6.342300000,-16.726400000,1.179000000,-0.362700000,-16.875300000,1.178900000
305171.207109334,305170.219344848,-5.463600000,-17.525700000,-0.482600000,9.331800000,-17.862100000,-0.450000000
305171.207270616,305170.516331150,-5.336700000,-17.013800000,0.095600000,5.000200000,-17.235700000,0.000800000
305171.207768278,305170.812742862,-5.112500000,-18.000100000,0.281500000,0.802000000,-18.110300000,0.298600000
305171.208599920,305170.616559854,-2.681300000,-16.970700000,-4.339600000,6.244700000,-17.222400000,-4.327000000
305171.208705904,305170.516137614,-3.462000000,-21.034500000,-4.383200000,6.888500000,-21.229900000,-4.461000000
305171.208708208,305170.022491480,-3.733800000,-17.013300000,0.474200000,13.981500000,-17.530200000,0.450300000
305171.208878702,305170.220450664,-3.609900000,-17.989400000,-0.125400000,11.201100000,-18.339800000,-0.128200000
305171.209159792,305170.121255048,-3.247400000,-18.584500000,-0.635200000,13.020700000,-18.908000000,-0.643700000
305171.209309550,305170.320333872,-2.251500000,-17.052300000,-2.988000000,11.064700000,-17.336100000,-2.996400000
305171.209311854,305170.716084942,-3.222400000,-17.073400000,1.168700000,4.398100000,-17.256200000,1.138700000
305171.209491568,305170.913688110,-2.486600000,-16.266300000,-0.642900000,1.987600000,-16.361100000,-0.683600000
305171.209864710,305170.320914374,-2.580900000,-16.996800000,1.357600000,10.924200000,-17.286300000,1.359000000
305171.210138888,305170.617822344,-1.391300000,-17.346300000,-2.761500000,7.549900000,-17.435300000,-2.804200000
305171.210143496,305170.518736320,-1.276900000,-17.543900000,-3.344700000,9.058000000,-17.794000000,-3.350000000
305171.210145800,305170.221552872,-2.231300000,-17.498000000,0.830500000,12.435700000,-17.823600000,0.916100000
305171.210159624,305170.023053656,-1.863600000,-18.026100000,-1.001000000,16.019000000,-18.305400000,-0.958600000
305171.210320902,305170.420401296,-1.676900000,-16.624700000,-0.357200000,10.170600000,-16.790200000,-0.199400000
305171.210371592,305170.222055142,-1.795700000,-16.926100000,0.285600000,13.038800000,-17.277700000,0.297700000
305171.210419974,305170.815670936,-0.956200000,-17.185500000,-3.225000000,4.960000000,-17.313700000,-3.240200000
305171.211078814,305170.123314614,-0.343300000,-16.857100000,-2.466700000,15.941800000,-17.238800000,-2.493900000
305171.211189406,305170.123535798,-0.230700000,-16.539000000,-2.390300000,16.058400000,-16.908100000,-2.426000000
305171.212622390,305170.817375790,1.199600000,-18.507700000,-1.628800000,7.147600000,-18.626200000,-1.665700000
305171.212643126,305170.816919598,0.796500000,-20.415800000,0.399500000,6.739600000,-20.603500000,0.332100000
305171.212792888,305170.718289766,1.567600000,-19.206400000,-2.239200000,8.877600000,-19.432200000,-2.195400000
305171.212954166,305170.420908174,1.687600000,-20.510100000,-1.594500000,13.739400000,-20.673300000,-1.594300000
305171.213507126,305170.818205128,2.251500000,-18.408600000,-1.399600000,8.196300000,-18.520200000,-1.452300000
305171.213838798,305170.818371014,2.665200000,-18.831300000,-1.352200000,8.593800000,-18.924000000,-1.425900000
305171.218051198,305170.920949696,7.683300000,-18.065900000,-1.471100000,12.138700000,-18.142700000,-1.481400000
305171.261280822,305170.850731200,0.126400000,7.652800000,1.119200000,6.346500000,7.508000000,1.277000000
305171.264432384,305170.246657280,-1.824100000,9.873100000,1.171300000,13.582400000,9.476100000,1.575800000
305171.267875352,305170.661397568,-8.452300000,21.201300000,0.183600000,0.726600000,21.000700000,0.600600000
305171.300103102,305170.014328032,-16.503600000,-17.587700000,0.103000000,2.750600000,-17.974500000,0.111200000
305171.300379584,305170.903856670,-16.267300000,-17.828000000,0.040700000,-10.328100000,-17.934900000,0.030300000
305171.301149120,305170.905123768,-14.185600000,-16.926400000,0.928100000,-8.250700000,-17.040600000,0.924300000
305171.302139736,305170.611727784,-10.924000000,-14.648400000,1.424300000,-0.574700000,-14.897700000,1.431700000
305171.302817008,305170.017787126,-11.881500000,-17.951300000,-0.179600000,7.329100000,-18.368500000,-0.190400000
305171.303254768,305170.018611856,-11.100700000,-17.632700000,0.706100000,8.137500000,-18.076000000,0.707000000
305171.303867630,305170.809752478,-10.052200000,-17.835300000,0.145700000,-2.648400000,-18.015700000,0.140200000
305171.304144008,305170.118646126,-9.521600000,-17.421400000,0.036100000,8.229200000,-17.844700000,0.032000000
305171.304365192,305170.119144688,-9.011900000,-17.107300000,0.151900000,8.738300000,-17.538500000,0.156900000
305171.304807560,305170.317431040,-8.457900000,-17.004300000,0.214700000,6.372400000,-17.398500000,0.314900000
305171.304858246,305170.317239808,-8.826000000,-17.602000000,0.907800000,6.130800000,-17.921600000,0.926500000
